id,seenAt,src,mac,rssi,adv_hex,manufacturer_hex,lacisId,productType,productCode
161447,2025-12-15T02:33:07.000573Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161448,2025-12-15T02:33:07.129972Z,ble,4FBE4461B6B8,-52,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161449,2025-12-15T02:33:07.130456Z,ble,D228EBB3D435,-88,,"{76: b'\x12\x02\x00\x01'}",3003D228EBB3D4350096,003,0096
161450,2025-12-15T02:33:07.687556Z,ble,5C0B2E72C939,-48,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",30035C0B2E72C9390096,003,0096
161451,2025-12-15T02:33:07.688044Z,ble,52178B7F6051,-58,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161452,2025-12-15T02:33:07.850740Z,ble,4BC26DC362B1,-85,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161453,2025-12-15T02:33:07.967189Z,ble,C16A941B8D9F,-64,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161454,2025-12-15T02:33:08.888272Z,ble,791677D44434,-56,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161455,2025-12-15T02:33:09.162069Z,ble,791677D44434,-49,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161456,2025-12-15T02:33:09.442072Z,ble,791677D44434,-69,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161457,2025-12-15T02:33:09.708414Z,ble,E00019A0EBDD,-62,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161458,2025-12-15T02:33:09.719400Z,ble,791677D44434,-58,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161459,2025-12-15T02:33:09.972285Z,ble,C16A941B8D9F,-65,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161460,2025-12-15T02:33:10.045781Z,ble,CCA8A4D97B02,-58,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161461,2025-12-15T02:33:10.178298Z,ble,D6A90D10890E,-58,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161462,2025-12-15T02:33:10.820893Z,ble,791677D44434,-58,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161463,2025-12-15T02:33:11.093160Z,ble,791677D44434,-61,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161464,2025-12-15T02:33:11.265702Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161465,2025-12-15T02:33:11.369420Z,ble,791677D44434,-59,,"{76: b'\x10\x07q\x1f\x8f\xd1!\xc3\x08'}",3003791677D444340096,003,0096
161466,2025-12-15T02:33:11.495890Z,ble,791677D44434,-62,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161467,2025-12-15T02:33:11.496455Z,ble,E00019A0EBDD,-58,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161468,2025-12-15T02:33:12.015907Z,ble,791677D44434,-63,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161469,2025-12-15T02:33:12.053169Z,ble,CCA8A4D97B02,-51,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161470,2025-12-15T02:33:12.176154Z,ble,000000000000,-62,,,30030000000000000096,003,0096
161471,2025-12-15T02:33:12.176795Z,ble,7271434738F8,-65,,,30037271434738F80096,003,0096
161472,2025-12-15T02:33:12.188151Z,ble,D6A90D10890E,-64,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161473,2025-12-15T02:33:12.288156Z,ble,791677D44434,-64,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161474,2025-12-15T02:33:12.473330Z,ble,F296C080EFB5,-56,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
161475,2025-12-15T02:33:12.847028Z,ble,791677D44434,-57,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161476,2025-12-15T02:33:13.124444Z,ble,791677D44434,-61,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161477,2025-12-15T02:33:13.211108Z,ble,000000000000,-62,,,30030000000000000096,003,0096
161478,2025-12-15T02:33:13.211686Z,ble,7271434738F8,-74,,,30037271434738F80096,003,0096
161479,2025-12-15T02:33:13.403570Z,ble,791677D44434,-56,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161480,2025-12-15T02:33:13.502678Z,ble,E00019A0EBDD,-61,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161481,2025-12-15T02:33:13.953423Z,ble,791677D44434,-58,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161482,2025-12-15T02:33:14.223239Z,ble,791677D44434,-58,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161483,2025-12-15T02:33:14.481955Z,ble,F296C080EFB5,-56,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
161484,2025-12-15T02:33:14.501832Z,ble,791677D44434,-56,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161485,2025-12-15T02:33:15.052160Z,ble,791677D44434,-59,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161486,2025-12-15T02:33:15.381047Z,ble,791677D44434,-61,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161487,2025-12-15T02:33:15.381558Z,ble,7C2D5C132473,-86,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161488,2025-12-15T02:33:15.509553Z,ble,E00019A0EBDD,-56,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161489,2025-12-15T02:33:15.595661Z,ble,791677D44434,-59,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161490,2025-12-15T02:33:15.870768Z,ble,791677D44434,-58,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3X'}",3003791677D444340096,003,0096
161491,2025-12-15T02:33:15.989661Z,ble,C16A941B8D9F,-73,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161492,2025-12-15T02:33:16.198378Z,ble,D6A90D10890E,-65,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161493,2025-12-15T02:33:16.311202Z,ble,000000000000,-58,,,30030000000000000096,003,0096
161494,2025-12-15T02:33:16.311770Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161495,2025-12-15T02:33:17.145921Z,ble,6F56DE142FDD,-60,,"{76: b'\x0c\x0e\x00wJ\xc7\x14\xa8)^/Ft\x0fP.\x10\x06x\x1d\x7f \nH'}",30036F56DE142FDD0096,003,0096
161496,2025-12-15T02:33:17.146421Z,ble,01FE43CCC5CB,-55,,"{6: b'\x01\x0f ""\xe4\xe1\xfe\xb9H\xc5/\xe7\x9f \xca6\xd8/\xc8\xe5\xb8\xd8\x15\xb6\xc0\xf5\xf6'}",300301FE43CCC5CB0096,003,0096
161497,2025-12-15T02:33:17.186762Z,ble,4BC26DC362B1,-85,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161498,2025-12-15T02:33:17.226835Z,ble,5C0B2E72C939,-62,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",30035C0B2E72C9390096,003,0096
161499,2025-12-15T02:33:17.259585Z,ble,791677D44434,-56,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3H'}",3003791677D444340096,003,0096
161500,2025-12-15T02:33:17.260148Z,ble,021B114CD5EF,-64,,"{6: b'\x01\t ""\xf3\x86\xe1\xc1#y\xd6\xfc\x0cQ\xf1\x96\x80\xe5\xe7N\x82\xf5\xb5\xcb\x98\xd3\x92'}",3003021B114CD5EF0096,003,0096
161501,2025-12-15T02:33:17.348940Z,ble,4FBE4461B6B8,-52,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161502,2025-12-15T02:33:17.349517Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161503,2025-12-15T02:33:17.406903Z,ble,5D798CAA64E8,-49,,"{76: b'\t\x08\x13\x0c\xc0\xa8ao\x1bX\x16\x08\x00\xde\xf6\xc0&h\x9e\xf2'}",30035D798CAA64E80096,003,0096
161504,2025-12-15T02:33:17.541901Z,ble,48E318389475,-50,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
161505,2025-12-15T02:33:17.999577Z,ble,C16A941B8D9F,-52,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161506,2025-12-15T02:33:18.209864Z,ble,D6A90D10890E,-74,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161507,2025-12-15T02:33:18.967337Z,ble,52178B7F6051,-65,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161508,2025-12-15T02:33:19.345781Z,ble,62EB9E91003B,-52,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161509,2025-12-15T02:33:20.077000Z,ble,CCA8A4D97B02,-56,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161510,2025-12-15T02:33:20.898602Z,ble,F296C080EFB5,-56,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
161511,2025-12-15T02:33:20.899118Z,ble,EE32729A2BAF,-37,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
161512,2025-12-15T02:33:20.984683Z,ble,E00019A0EBDD,-64,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161513,2025-12-15T02:33:21.422053Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161514,2025-12-15T02:33:21.804699Z,ble,7C2D5C132473,-86,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161515,2025-12-15T02:33:22.248954Z,ble,6CC8408CDB7E,-88,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\x1d\x00\x00\x00\x9b\x05\xa9\x13d'}",30036CC8408CDB7E0096,003,0096
161516,2025-12-15T02:33:22.249457Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161517,2025-12-15T02:33:22.669917Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161518,2025-12-15T02:33:22.670403Z,ble,DDF13D8123BD,-62,,"{76: b'\x12\x02\x00\x03'}",3003DDF13D8123BD0096,003,0096
161519,2025-12-15T02:33:22.943541Z,ble,EE32729A2BAF,-37,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
161520,2025-12-15T02:33:22.944118Z,ble,CE6817AE92D3,-49,,"{76: b'\x12\x02\x00\x01'}",3003CE6817AE92D30096,003,0096
161521,2025-12-15T02:33:23.069517Z,ble,7C2D5C132473,-86,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161522,2025-12-15T02:33:23.348816Z,ble,7C2D5C132473,-88,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161523,2025-12-15T02:33:23.567335Z,ble,000000000000,-86,,,30030000000000000096,003,0096
161524,2025-12-15T02:33:23.567660Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161525,2025-12-15T02:33:24.676022Z,ble,DDF13D8123BD,-59,,"{76: b'\x12\x02\x00\x03'}",3003DDF13D8123BD0096,003,0096
161526,2025-12-15T02:33:24.680621Z,ble,DDF0C3136A02,-64,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161527,2025-12-15T02:33:24.916245Z,ble,EE32729A2BAF,-35,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
161528,2025-12-15T02:33:24.949551Z,ble,CE6817AE92D3,-61,,"{76: b'\x12\x02\x00\x01'}",3003CE6817AE92D30096,003,0096
161529,2025-12-15T02:33:26.227257Z,ble,6CC8408D0E4A,-67,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161530,2025-12-15T02:33:26.634919Z,ble,6CC8408D0E4A,-66,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161531,2025-12-15T02:33:26.923296Z,ble,EE32729A2BAF,-37,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
161532,2025-12-15T02:33:27.043606Z,ble,6CC8408D0E4A,-71,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161533,2025-12-15T02:33:27.453635Z,ble,6CC8408D0E4A,-67,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161534,2025-12-15T02:33:27.627204Z,ble,6F56DE142FDD,-67,,"{76: b'\x0c\x0e\x00wJ\xc7\x14\xa8)^/Ft\x0fP.\x10\x06x\x1d\x7f \nH'}",30036F56DE142FDD0096,003,0096
161535,2025-12-15T02:33:27.628121Z,ble,5D798CAA64E8,-49,,"{76: b'\t\x08\x13\x0c\xc0\xa8ao\x1bX\x16\x08\x00\xde\xf6\xc0&h\x9e\xf2'}",30035D798CAA64E80096,003,0096
161536,2025-12-15T02:33:27.630637Z,ble,62EB9E91003B,-67,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161537,2025-12-15T02:33:27.650481Z,ble,5C0B2E72C939,-62,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",30035C0B2E72C9390096,003,0096
161538,2025-12-15T02:33:27.668317Z,ble,4BC26DC362B1,-81,,"{76: b'\x10\x07?\x1f>\xe4\x8f\x068'}",30034BC26DC362B10096,003,0096
161539,2025-12-15T02:33:27.669157Z,ble,021B114CD5EF,-67,,"{6: b'\x01\t ""\xf3\x86\xe1\xc1#y\xd6\xfc\x0cQ\xf1\x96\x80\xe5\xe7N\x82\xf5\xb5\xcb\x98\xd3\x92'}",3003021B114CD5EF0096,003,0096
161540,2025-12-15T02:33:27.695808Z,ble,791677D44434,-56,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3H'}",3003791677D444340096,003,0096
161541,2025-12-15T02:33:27.696424Z,ble,01FE43CCC5CB,-55,,"{6: b'\x01\x0f ""\xe4\xe1\xfe\xb9H\xc5/\xe7\x9f \xca6\xd8/\xc8\xe5\xb8\xd8\x15\xb6\xc0\xf5\xf6'}",300301FE43CCC5CB0096,003,0096
161542,2025-12-15T02:33:27.702515Z,ble,000000000000,-56,,,30030000000000000096,003,0096
161543,2025-12-15T02:33:27.703084Z,ble,7271434738F8,-77,,,30037271434738F80096,003,0096
161544,2025-12-15T02:33:27.968453Z,ble,7C2D5C132473,-87,,"{76: b'\x10\x078\x1f\x07D\xe5\x98('}",30037C2D5C1324730096,003,0096
161545,2025-12-15T02:33:28.104750Z,ble,48E318389475,-64,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
161546,2025-12-15T02:33:28.105383Z,ble,CCA8A4D97B02,-52,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161547,2025-12-15T02:33:28.248308Z,ble,D6A90D10890E,-68,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161548,2025-12-15T02:33:28.510778Z,ble,F296C080EFB5,-56,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
161549,2025-12-15T02:33:28.925875Z,ble,4FBE4461B6B8,-52,,"{76: b""\x10\x05'\x18\x02\x89\xbe""}",30034FBE4461B6B80096,003,0096
161550,2025-12-15T02:33:28.926774Z,ble,EE32729A2BAF,-35,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
161551,2025-12-15T02:33:28.956924Z,ble,CE6817AE92D3,-60,,"{76: b'\x12\x02\x00\x01'}",3003CE6817AE92D30096,003,0096
161552,2025-12-15T02:33:29.079959Z,ble,6CC8408D0E4A,-69,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161553,2025-12-15T02:33:29.180978Z,ble,D228EBB3D435,-85,,"{76: b'\x12\x02\x00\x01'}",3003D228EBB3D4350096,003,0096
161554,2025-12-15T02:33:29.776372Z,ble,6CC8408D0E4A,-69,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161555,2025-12-15T02:33:29.776931Z,ble,7271434738F8,-73,,,30037271434738F80096,003,0096
161556,2025-12-15T02:33:30.522594Z,ble,6CC8408D0E4A,-72,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161557,2025-12-15T02:33:30.703328Z,ble,DDF0C3136A02,-57,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161558,2025-12-15T02:33:30.809779Z,ble,000000000000,-57,,,30030000000000000096,003,0096
161559,2025-12-15T02:33:30.810327Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161560,2025-12-15T02:33:30.928674Z,ble,6CC8408D0E4A,-67,,"{21321: b'\x01\x01\x0fl\xc8@\x8d\x0eH\xb6\x00\x00\x00I\x05U\x15d'}",30036CC8408D0E4A0096,003,0096
161561,2025-12-15T02:33:31.003276Z,ble,52178B7F6051,-59,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161562,2025-12-15T02:33:31.006793Z,ble,E00019A0EBDD,-64,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161563,2025-12-15T02:33:32.037874Z,ble,C16A941B8D9F,-52,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161564,2025-12-15T02:33:32.699646Z,ble,DDF13D8123BD,-52,,"{76: b'\x12\x02\x00\x03'}",3003DDF13D8123BD0096,003,0096
161565,2025-12-15T02:33:32.705607Z,ble,DDF0C3136A02,-72,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161566,2025-12-15T02:33:32.879751Z,ble,000000000000,-71,,,30030000000000000096,003,0096
161567,2025-12-15T02:33:32.880290Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161568,2025-12-15T02:33:32.964453Z,ble,CE6817AE92D3,-67,,"{76: b'\x12\x02\x00\x01'}",3003CE6817AE92D30096,003,0096
161569,2025-12-15T02:33:33.008272Z,ble,52178B7F6051,-59,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161570,2025-12-15T02:33:33.914037Z,ble,000000000000,-71,,,30030000000000000096,003,0096
161571,2025-12-15T02:33:33.914479Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161572,2025-12-15T02:33:34.040996Z,ble,C16A941B8D9F,-52,,"{76: b'\x12\x02\x00\x00'}",3003C16A941B8D9F0096,003,0096
161573,2025-12-15T02:33:37.024403Z,ble,000000000000,-71,,,30030000000000000096,003,0096
161574,2025-12-15T02:33:37.024961Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161575,2025-12-15T02:33:37.025368Z,ble,52178B7F6051,-64,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161576,2025-12-15T02:33:37.027189Z,ble,E00019A0EBDD,-65,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161577,2025-12-15T02:33:38.057554Z,ble,000000000000,-71,,,30030000000000000096,003,0096
161578,2025-12-15T02:33:38.058114Z,ble,7271434738F8,-59,,,30037271434738F80096,003,0096
161579,2025-12-15T02:33:38.130688Z,ble,CCA8A4D97B02,-56,,"{76: b'\x12\x02\x00\x02'}",3003CCA8A4D97B020096,003,0096
161580,2025-12-15T02:33:38.146880Z,ble,021B114CD5EF,-67,,"{6: b'\x01\t ""\xf3\x86\xe1\xc1#y\xd6\xfc\x0cQ\xf1\x96\x80\xe5\xe7N\x82\xf5\xb5\xcb\x98\xd3\x92'}",3003021B114CD5EF0096,003,0096
161581,2025-12-15T02:33:38.155535Z,ble,791677D44434,-62,,"{76: b'\x10\x07}\x1f\x8f\xd1!\xc3H'}",3003791677D444340096,003,0096
161582,2025-12-15T02:33:38.158129Z,ble,01FE43CCC5CB,-56,,"{6: b'\x01\x0f ""\xe4\xe1\xfe\xb9H\xc5/\xe7\x9f \xca6\xd8/\xc8\xe5\xb8\xd8\x15\xb6\xc0\xf5\xf6'}",300301FE43CCC5CB0096,003,0096
161583,2025-12-15T02:33:38.243261Z,ble,5D798CAA64E8,-60,,"{76: b'\t\x08\x13\x0c\xc0\xa8ao\x1bX\x16\x08\x00\xde\xf6\xc0&h\x9e\xf2'}",30035D798CAA64E80096,003,0096
161584,2025-12-15T02:33:38.278248Z,ble,D6A90D10890E,-65,,"{76: b'\x12\x02\x00\x00'}",3003D6A90D10890E0096,003,0096
161585,2025-12-15T02:33:38.530702Z,ble,62EB9E91003B,-53,,"{76: b'\x10\x06\r\x1d\x8eygh'}",300362EB9E91003B0096,003,0096
161586,2025-12-15T02:33:38.638474Z,ble,F296C080EFB5,-59,,"{76: b'\x12\x02\x10\x02'}",3003F296C080EFB50096,003,0096
161587,2025-12-15T02:33:38.709721Z,ble,5C0B2E72C939,-59,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",30035C0B2E72C9390096,003,0096
161588,2025-12-15T02:33:38.710286Z,ble,DDF13D8123BD,-56,,"{76: b'\x12\x02\x00\x03'}",3003DDF13D8123BD0096,003,0096
161589,2025-12-15T02:33:38.945822Z,ble,6F56DE142FDD,-65,,"{76: b'\x0c\x0e\x00wJ\xc7\x14\xa8)^/Ft\x0fP.\x10\x06x\x1d\x7f \nH'}",30036F56DE142FDD0096,003,0096
161590,2025-12-15T02:33:38.979616Z,ble,EE32729A2BAF,-35,"{'0000fcb2-0000-1000-8000-00805f9b34fb': b'\x01\x01j\x02'}","{76: b'\x07\x11\x06\xc8\xb1c\xf3N&n!\x06\x15\x90\xab\x978\xf3\x9e'}",3003EE32729A2BAF0096,003,0096
161591,2025-12-15T02:33:38.980194Z,ble,CE6817AE92D3,-70,,"{76: b'\x12\x02\x00\x01'}",3003CE6817AE92D30096,003,0096
161592,2025-12-15T02:33:39.027091Z,ble,52178B7F6051,-61,,"{76: b'\x16\x08\x00\xa3\x01\xc49\xfb\x05\x8a'}",300352178B7F60510096,003,0096
161593,2025-12-15T02:33:39.030770Z,ble,E00019A0EBDD,-55,,"{76: b'\x12\x02\x00\x03'}",3003E00019A0EBDD0096,003,0096
161594,2025-12-15T02:33:39.172158Z,ble,6CC8408C9F62,-85,,"{21321: b'\x01\x01\x0f\x00\x00\x01\x00\x00\x06\x1c\x00\x00\x00\xb2\x05\x9f\x14d'}",30036CC8408C9F620096,003,0096
161595,2025-12-15T02:33:39.172749Z,ble,48E318389475,-49,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
161596,2025-12-15T02:33:39.548280Z,ble,48E318389475,-61,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
161597,2025-12-15T02:33:39.916992Z,ble,48E318389475,-70,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
161598,2025-12-15T02:33:40.104475Z,ble,48E318389475,-62,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
161599,2025-12-15T02:33:40.714745Z,ble,DDF0C3136A02,-68,,"{76: b'\x12\x02n\x02\x07\x11\x06\xad\xb1x\x83\xd7\xfa\x8dm:\x8e\xc6\x8b=0\x06\x1c'}",3003DDF0C3136A020096,003,0096
161600,2025-12-15T02:33:40.843176Z,ble,48E318389475,-70,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
161601,2025-12-15T02:33:41.028227Z,ble,48E318389475,-61,,"{76: b'\x0c\x0e\x08F\x02\x94J\xe0\xce d\xdaY\xae\xea\x8c\x10\x06F\x1d\x8f\xe0gX'}",300348E3183894750096,003,0096
